Data Source,Indicator,TA,Series Name,Series Code,Country Name,Country Code,2015,2016,2017,2018,2019
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Maldives,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Mali,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Malta,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Mauritania,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Mauritius,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Mexico,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Mongolia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Montenegro,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Morocco,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Mozambique,,120000,120000,120000,110000,110000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Myanmar,,12000,11000,11000,9800,9100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Namibia,,6900,6600,6600,6200,5900
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Nepal,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Netherlands,,1000,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,NewZealand,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Nicaragua,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Niger,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Nigeria,,77000,76000,75000,75000,76000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,NorthMacedonia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Norway,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Oman,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Pakistan,,17000,18000,18000,20000,22000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Panama,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,PapuaNewGuinea,,2400,2600,2700,2700,2700
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Paraguay,,1100,1100,1100,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Peru,,3500,3500,3300,3200,3000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Philippines,,10000,11000,12000,14000,15000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Poland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Portugal,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Qatar,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,RepublicofKorea,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,RepublicofMoldova,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Romania,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,RussianFederation,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Rwanda,,5300,5000,4700,4600,4500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,SaudiArabia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Senegal,,1100,1100,1000,1100,1100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Serbia,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,SierraLeone,,3800,3800,3700,3500,3400
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Singapore,,200,200,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Slovakia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Slovenia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Somalia,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,SouthAfrica,,250000,230000,210000,190000,170000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,SouthSudan,,14000,14000,14000,15000,15000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Spain,,3400,3200,2800,2600,2500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,SriLanka,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Sudan,,2700,2700,2700,2700,2700
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Suriname,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Sweden,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Switzerland,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,SyrianArabRepublic,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Tajikistan,,1100,1100,1100,1100,1100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Thailand,,9300,8000,7000,6100,5300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Timor-Leste,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Togo,,4100,4000,3700,3500,3300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,TrinidadandTobago,,200,200,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Tunisia,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Turkey,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Turkmenistan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Uganda,,54000,53000,51000,47000,45000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Ukraine,,13000,13000,12000,12000,12000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,UnitedArabEmirates,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,UnitedKingdom,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,UnitedRepublicofTanzania,,72000,71000,69000,67000,63000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,UnitedStates,,35000,34000,33000,33000,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Uruguay,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Uzbekistan,,3400,3400,3400,3400,3300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Venezuela(BolivarianRepublicof),,5300,5000,4800,4700,4600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,VietNam,,8400,7000,5700,4900,4400
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Yemen,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Zambia,,47000,45000,46000,46000,43000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Zimbabwe,,40000,38000,36000,32000,33000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 All,,Global,,1600000,1500000,1500000,1400000,1400000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Afghanistan,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Albania,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Algeria,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Angola,,13000,13000,14000,14000,14000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Argentina,,1700,1600,1600,1500,1600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Armenia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Australia,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Austria,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Azerbaijan,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Bahamas,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Bahrain,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Bangladesh,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Barbados,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Belarus,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Belgium,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Belize,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Benin,,1800,1800,1700,1700,1700
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Bhutan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Bolivia(PlurinationalStateof),,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,BosniaandHerzegovina,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Botswana,,5500,5300,5100,5000,4800
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Brazil,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,BruneiDarussalam,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Bulgaria,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,BurkinaFaso,,1200,1200,1100,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Burundi,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,CaboVerde,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Cambodia,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Cameroon,,12000,11000,10000,9000,8400
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Canada,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,CentralAfricanRepublic,,3000,2800,2600,2500,2400
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Chad,,2200,2000,2100,2100,2000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Chile,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,China,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Colombia,,2500,2600,2600,2700,2800
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Comoros,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Congo,,3800,3900,4000,4000,4200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,CostaRica,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Croatia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Cuba,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Cyprus,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Czechia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,C̫ted'Ivoire,,8300,7900,7200,6400,5800
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,DemocraticPeople'sRepublicofKorea,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,DemocraticRepublicoftheCongo,,14000,14000,13000,12000,11000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Denmark,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Djibouti,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,DominicanRepublic,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Ecuador,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Egypt,,1000,1000,1000,1100,1300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,ElSalvador,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,EquatorialGuinea,,1900,2000,2100,2000,2100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Eritrea,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Estonia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Eswatini,,5800,4900,3900,3000,2600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Ethiopia,,8300,8000,7500,7200,6900
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Fiji,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Finland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,France,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Gabon,,1100,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Gambia,,1000,1000,1000,1000,1100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Georgia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Germany,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Ghana,,9900,9800,9900,10000,10000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Greece,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Guatemala,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Guinea,,2900,2800,2800,2700,2500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Guinea-Bissau,,1100,1100,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Guyana,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Haiti,,3200,3000,2800,2500,2500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Honduras,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Hungary,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Iceland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,India,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Indonesia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Iran(IslamicRepublicof),,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Ireland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Israel,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Italy,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Jamaica,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Japan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Jordan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Kazakhstan,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Kenya,,26000,24000,22000,21000,21000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Kuwait,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Kyrgyzstan,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,LaoPeople'sDemocraticRepublic,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Latvia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Lebanon,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Lesotho,,6500,6100,5700,5400,5300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Liberia,,1100,1100,1100,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Libya,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Lithuania,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Luxembourg,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Madagascar,,1800,1900,2100,2200,2400
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Malawi,,20000,19000,19000,17000,16000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Malaysia,,1000,1000,500,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Maldives,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Mali,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Malta,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Mauritania,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Mauritius,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Mexico,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Mongolia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Montenegro,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Morocco,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Mozambique,,72000,71000,69000,67000,65000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Myanmar,,4200,4000,3600,3300,3100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Namibia,,4200,4100,4000,3800,3600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Nepal,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Netherlands,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,NewZealand,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Nicaragua,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Niger,,1000,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Nigeria,,44000,43000,43000,43000,43000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,NorthMacedonia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Norway,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Oman,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Pakistan,,4800,5000,5200,5700,6300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Panama,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,PapuaNewGuinea,,1400,1400,1500,1600,1600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Paraguay,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Peru,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Philippines,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Poland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Portugal,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Qatar,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,RepublicofKorea,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,RepublicofMoldova,,500,500,500,500,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Romania,,500,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,RussianFederation,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Rwanda,,3100,3000,2800,2700,2600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,SaudiArabia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Senegal,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Serbia,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,SierraLeone,,2200,2200,2100,2000,1900
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Singapore,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Slovakia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Slovenia,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Somalia,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,SouthAfrica,,150000,150000,130000,120000,110000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,SouthSudan,,8000,8000,8300,8400,8600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Spain,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,SriLanka,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Sudan,,1300,1300,1200,1200,1200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Suriname,,200,200,200,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Sweden,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Switzerland,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,SyrianArabRepublic,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Tajikistan,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Thailand,,2700,2400,2100,1800,1600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Timor-Leste,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Togo,,2400,2400,2200,2100,2000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,TrinidadandTobago,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Tunisia,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Turkey,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Turkmenistan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Uganda,,32000,31000,30000,28000,27000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Ukraine,,5300,5100,4700,4400,4300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,UnitedArabEmirates,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,UnitedKingdom,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,UnitedRepublicofTanzania,,42000,42000,41000,39000,37000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,UnitedStates,,6400,6200,5900,5900,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Uruguay,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Uzbekistan,,1100,1100,1100,1100,1100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Venezuela(BolivarianRepublicof),,2400,2300,2200,2100,2100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,VietNam,,2400,2000,1700,1400,1300
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Yemen,,200,200,200,200,200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Zambia,,27000,26000,27000,27000,25000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Zimbabwe,,23000,22000,21000,19000,19000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Females,,Global,,770000,740000,710000,680000,660000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Afghanistan,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Albania,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Algeria,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Angola,,5800,5800,6000,6000,6100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Argentina,,3900,3800,3900,3600,3800
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Armenia,,200,200,200,200,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Australia,,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Austria,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Azerbaijan,,500,500,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Bahamas,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Bahrain,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Bangladesh,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Barbados,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Belarus,,1200,1100,1100,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Belgium,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Belize,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Benin,,1300,1200,1200,1200,1200
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Bhutan,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Bolivia(PlurinationalStateof),,1000,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,BosniaandHerzegovina,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Botswana,,4500,4300,4100,4100,3900
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Brazil,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,BruneiDarussalam,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Bulgaria,,200,200,500,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,BurkinaFaso,,1100,1000,1000,1000,1000
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Burundi,,1000,1000,1000,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,CaboVerde,,100,100,100,100,100
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Cambodia,,1000,1000,1000,500,500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Cameroon,,6600,6100,5500,4900,4500
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Canada,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,CentralAfricanRepublic,,2200,2000,1900,1800,1700
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Chad,,1600,1400,1500,1500,1400
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Chile,,3600,3600,3700,3700,3600
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,China,,,,,,
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Colombia,,7900,7800,7600,7700,7900
UNAIDS,Incidence,HIV,HIV Incidence 15-49 Males,,Comoros,,100,100,100,100,100
